Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
MST,University of Newcastle,Newcastle, Professional Engineering (Mechatronics),Health & Medicine,,"34,915",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-mechatronics,English,A,"The Master of Professional Engineering (Mechatronics) includes advanced mechatronics engineering courses in real-time estimation for embedded systems and advanced estimation. Plus, you’ll choose from a range of mechanical and electrical engineering courses in areas like:","Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Professional Engineering (Software),Health & Medicine,,"34,915",AUD,Years,3,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-professional-engineering-software,English,A,,"Salaries: As an engineer you’ll be valued and well rewarded. Starting salaries average around $80,000p.a. In 2015, 85% of our engineers had jobs when they graduated - making the University of Newcastle one of the top 2 universities in NSW for graduate employment rates., Flexibility: Some engineers work 9-5 in an office, others fly-in-fly out from a project site. You might prefer hands-on fieldwork, design and development, or managing people and projects., Global opportunities: As a qualified engineer you can travel the world and work almost anywhere you choose. Professional recognition through Engineers Australia lets you work in places such as Canada, Hong Kong, India, Ireland, Japan, Korea, Malaysia, New Zealand, Russia, Turkey, the UK and the USA.",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Education Studies (Exit Award),Health & Medicine,,"34,915",AUD,Years,3,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/exit-award/graduate-diploma-in-education-studies-exit-award,English,A,"The Graduate Diploma in Education Studies is an EXIT AWARD ONLY and does NOT qualify students to teach.  Graduates can work in education fields other than teaching and will have highly developed problem-solving, communication and critical thinking skills.  Students who graduate with the Graduate Diploma in Education Studies cannot be re-admitted or complete another teaching degree at the University of Newcastle (UON).", ,Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Environmental Risk Assessment and Remediation (pre 2021),Science,,"40,855",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/teach-out/master-of-environmental-risk-assessment-and-remediation-pre-2021,English,N,"The Master of Environmental Risk Assessment and Remediation program is designed to equip graduates with specialist training in risk assessment and remediation, and provide high quality industry ready graduates to meet end user needs.", ,Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Financial Planning,Health & Medicine,,"40,000",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/graduate-certificate-financial-planning,English,A,The Graduate Certificate in Financial Planning will equip you with the practical skills and knowledge to successfully work in the financial services industry.,"Financial Planner / Adviser, Insurance Adviser, Stock Broker, Superannuation Consultant, Paraplanner, Financial Analyst, Compliance Manager, Portfolio Analyst",Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Family Studies,Health & Medicine,,"40,000",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-family-studies,English,A,"The University of Newcastle’s Master of Family Studies has been designed to enhance your theoretical and practical knowledge in core areas of family practice including family processes, working with risk and trauma in families and family diversity. You will be equipped with the necessary expertise to pursue leading roles in family work-based positions and to work inter-professionally to address complex problems in families and community.","family service manager, family program coordinator, research and policy officer, international development worker specialising in family policy or programs, family and relationship services practitioner, specialist family work roles in nursing, allied health, youth work, drug and alcohol, mental health, early childhood, education, law.",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle," Health Economics, Management and Policy",Science,,"40,000",AUD,Years,6,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/graduate-certificate-health-economics-management-policy,English,A,"The Graduate Certificate in Health Economics, Management and Policy provides a practical toolkit of skills in leadership and management, policy and governance, and economics.",,Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle, Human Resource Management,Health & Medicine,,"40,000",AUD,Years,6,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/graduate-certificate-human-resource-management,English,A,Are you searching for a qualification that will allow you to become a human resource management practitioner?,"Human Resources Officer/Advisor, Union Official or Employer Organisation Advisor, Change Management Consultant, Graduate Recruitment Consultant",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle," Health Economics, Management and Policy",Science,,"40,000",AUD,Years,1,Year,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-of-health-economics-management-and-policy,English,A,"The Master of Health Economics, Management and Policy offers a practical toolkit for healthcare sector leaders, policy makers and analysts. It provides a mixed-skills portfolio comprising leadership and management capabilities with analytical and conceptual knowledge.",,Australia,No,Yes,Yes,Yes,No,
MST,University of Newcastle,Newcastle," Health Economics, Management and Policy (Global)",Science,,"40,000",AUD,Years,2,Years,Yes,No,,IELTS,,,6.5,,https://www.newcastle.edu.au/degrees/master-of-health-economics-management-and-policy-global,English,A,"The Master of Health Economics, Management and Policy (Global) provides a global orientation for professionals within the healthcare sector. It provides a practical toolkit of leadership and management skills as well as analytical and conceptual knowledge of health economics, policy and governance.",,Australia,No,Yes,Yes,Yes,No,
