Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
GDIP,University of Southern Queensland,Ipswich,Graduate Diploma of Business Specialisation Big Data & Visualisation,Information and Communications Technology,24720,29840,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/graduate-diploma-of-business/big-data-visualisation,English,A,"The digital habits of customers give businesses an insight into the behaviour of modern consumers. Studying our Graduate Diploma of Business (Big Data and Visualisation) gives you the skills to collate, understand and organise digital data and use it to help organisations better understand and attract customers, and predict future trends in the share market.","As the volume and complexity of data being collected increases, the correct analysis of this data can serve to benefit almost any sector, industry or government.",Australia,Yes,Yes,Yes,Yes,No,
GDIP,University of Southern Queensland,Toowoomba,Graduate Diploma of Business Specialisation Big Data & Visualisation,Information and Communications Technology,24720,29840,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/graduate-diploma-of-business/big-data-visualisation,English,A,"The digital habits of customers give businesses an insight into the behaviour of modern consumers. Studying our Graduate Diploma of Business (Big Data and Visualisation) gives you the skills to collate, understand and organise digital data and use it to help organisations better understand and attract customers, and predict future trends in the share market.","As the volume and complexity of data being collected increases, the correct analysis of this data can serve to benefit almost any sector, industry or government.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Business Administration,Information and Communications Technology,22800,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-business-administration,English,A,"The Doctor of Business Administration is a high-level, business-oriented doctoral research program.","With your doctorate you can pursue a career as an academic, consultant or manager in a diverse range of industries worldwide.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Ipswich,Doctor of Philosophy,Information and Communications Technology,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Philosophy,Information and Communications Technology,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Ipswich,Doctor of Philosophy,Information and Communications Technology,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Professional Studies,Information and Communications Technology,26480,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-professional-studies,English,A,"USQ’s Doctor of Professional Studies allows you to combine your professional practice with study. The program is specifically designed for people wanting to focus on a real-world, real-time work-based challenge and gain a doctoral degree.","As a graduate, you will gain the skills to enrich your professional practice, influence the sector and be prepared for a variety of career opportunities. You can use this degree to illustrate your advanced standing in your profession. You can advance your career in the public service, become a leading professional in the private sector, develop leadership in specialised practice and become a thought leader. ",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Business Research,Information and Communications Technology,22800,28800,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-business-research,English,A,"The aim of the Master of Business Research is to train you in high-level business research, for either academic or senior management purposes.","The Master of Business Research will enhance your role in senior management, or prepare you for a career in academia. It is also a stepping stone to further research degrees, such as a PhD.",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Professional Studies (Research),Information and Communications Technology,22800,28880,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-professional-studies-research,English,A,"Do you want to contribute to your organisation or community of practice? Are you a public servant, a professional, a volunteer, or stay at home parent who wants to research a work-based topic of interest?","As a graduate, you open the door to a multitude of career opportunities. You can use this degree to illustrate your advanced standing in your profession. You can advance your career further in the public service, become a leading professional in the private sector, develop leadership in specialised practice and become a thought leader. ",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Science (Research)  Specialisation Advanced Research,Information and Communications Technology,27840,35280,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-science-research/advanced-research,English,A,USQ’s Master of Science (Research) (Advanced Research) allows to delve in to your science research interest area whilst developing your research skills. Your studies within this specialisation include a research dissertation and research courses allowing you to focus on your research interests within the science field.,No career outcomes provided,Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Ipswich,Master of Science (Research)  Specialisation Advanced Research,Information and Communications Technology,27840,35280,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-science-research/advanced-research,English,A,USQ’s Master of Science (Research) (Advanced Research) allows to delve in to your science research interest area whilst developing your research skills. Your studies within this specialisation include a research dissertation and research courses allowing you to focus on your research interests within the science field.,No career outcomes provided,Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Science (Research)  Specialisation Applied Research,Information and Communications Technology,27840,35280,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-science-research/applied-research,English,A,"The Master of Science (Research) (Applied Research) gives you the tools and opportunities you need to further your career in your chosen science research field. In this degree, highly motivated and highly qualified students undertake advanced study to produce a research-based dissertation which will help you to develop your research skills in a specialised area of knowledge and proceed further with your career.",No career outcomes provided,Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Ipswich,Master of Science (Research)  Specialisation Applied Research,Information and Communications Technology,27840,35280,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-science-research/applied-research,English,A,"The Master of Science (Research) (Applied Research) gives you the tools and opportunities you need to further your career in your chosen science research field. In this degree, highly motivated and highly qualified students undertake advanced study to produce a research-based dissertation which will help you to develop your research skills in a specialised area of knowledge and proceed further with your career.",No career outcomes provided,Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours)  Bachelor of Information Technology,Information and Communications Technology,24280,30840,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-information-technology,English,A,"This combined degree of Bachelor of Engineering (Honours) Bachelor of Information Technology will provide you with the knowledge and skills required to design, develop and implement both the hardware and software components of computer systems in today’s technological world.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Ipswich,Bachelor of Engineering (Honours) Bachelor of Business and Commerce,Information and Communications Technology,23800,29600,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-business-and-commerce,English,A,"The Bachelor of Engineering (Honours) Bachelor of Business and Commerce will give you the skills to become a successful engineer in the workforce, combined with a strong background of business and commerce principles and practice.","Prepare yourself for a career as an Engineer, Accountant, Business Analyst, Marketing Officer or Manager. ",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours) Bachelor of Business and Commerce,Information and Communications Technology,23800,29600,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-business-and-commerce,English,A,"The Bachelor of Engineering (Honours) Bachelor of Business and Commerce will give you the skills to become a successful engineer in the workforce, combined with a strong background of business and commerce principles and practice.","Prepare yourself for a career as an Engineer, Accountant, Business Analyst, Marketing Officer or Manager. ",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Ipswich,Bachelor of Engineering (Honours) Bachelor of Science,Information and Communications Technology,24480,33360,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-science,English,A,A combined degree of Bachelor of Engineering (Honours) Bachelor of Science is the ideal pathway if you are interested in a career that incorporates both engineering and science.,"The high flexibility of this program allows you to create whichever Engineering and Science combination you desire, resulting in a multitude of career opportunities, such as a professional engineer with expertise in a science discipline.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours) Bachelor of Science,Information and Communications Technology,24480,33360,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-science,English,A,A combined degree of Bachelor of Engineering (Honours) Bachelor of Science is the ideal pathway if you are interested in a career that incorporates both engineering and science.,"The high flexibility of this program allows you to create whichever Engineering and Science combination you desire, resulting in a multitude of career opportunities, such as a professional engineer with expertise in a science discipline.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours) Major Computer Systems Engineering,Information and Communications Technology,26560,33600,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours/computer-systems-engineering,English,A,"Become the professional you want to be, with USQ’s Bachelor of Engineering (Honours) (Computer Systems). With the opportunity to study online or on-campus, you will have the flexibility to adapt your study to your life.","You will have the skills to pursue a variety of carers across the private and public sectors. Fields of work including network systems architect, data and performance analytics, software programming, hardware design, network engineering, system optimisation and cyber-security. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of General Studies,Information and Communications Technology,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of General Studies,Information and Communications Technology,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Ipswich,Doctor of Philosophy,Information and Communications Technology,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Philosophy,Information and Communications Technology,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Ipswich,Doctor of Philosophy,Information and Communications Technology,27840,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-philosophy,English,A,Do you have a passion for research? The Doctor of Philosophy (PhD) is a research degree available in all study areas and provides you with the skills to become an effective researcher in your previously studied discipline.,"Graduating with a Doctor of Philosophy is ideal if you wish to pursue a career in industry, academia or government with specialisation in your chosen field.",Australia,Yes,Yes,Yes,Yes,No,
DOC,University of Southern Queensland,Toowoomba,Doctor of Professional Studies,Information and Communications Technology,26480,28800,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/doctor-of-professional-studies,English,A,"USQ’s Doctor of Professional Studies allows you to combine your professional practice with study. The program is specifically designed for people wanting to focus on a real-world, real-time work-based challenge and gain a doctoral degree.","As a graduate, you will gain the skills to enrich your professional practice, influence the sector and be prepared for a variety of career opportunities. You can use this degree to illustrate your advanced standing in your profession. You can advance your career in the public service, become a leading professional in the private sector, develop leadership in specialised practice and become a thought leader. ",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Engineering Research,Information and Communications Technology,27840,35280,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/master-of-engineering-research,English,A,Explore solutions to complex engineering problems with USQ’s Master of Engineering (Research). You will learn advanced research techniques from leading USQ researchers and undertake a significant piece of research with industry to advance the engineering profession and knowledge.,Your study could lead to careers as an academic in the field of engineering or as a specialised engineering researcher.,Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Professional Studies (Research),Information and Communications Technology,22800,28880,AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/master-of-professional-studies-research,English,A,"Do you want to contribute to your organisation or community of practice? Are you a public servant, a professional, a volunteer, or stay at home parent who wants to research a work-based topic of interest?","As a graduate, you open the door to a multitude of career opportunities. You can use this degree to illustrate your advanced standing in your profession. You can advance your career further in the public service, become a leading professional in the private sector, develop leadership in specialised practice and become a thought leader. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Arts and Bachelor of Science,Information and Communications Technology,21720,29360,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-arts-and-bachelor-of-science,English,A,"The Information Technology major and the Computing major of this program are accredited at professional level by the Australian Computer Society and, through the Seoul Accord, is recognised in other countries.","As a graduate with a double degree, your career opportunities are extensive and vary widely depending on your chosen majors and can include employment in many fields the arts and science industries.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Business and Commerce and  Bachelor of Information Technology,Information and Communications Technology,21040,26840,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-information-technology,English,A,"Be a leader in a technology driven world, with a career that combines the best of the business world with your passion for information technology.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and  Bachelor of Information Technology,Information and Communications Technology,21040,26840,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-information-technology,English,A,"Be a leader in a technology driven world, with a career that combines the best of the business world with your passion for information technology.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Business and Commerce and Bachelor of Science,Information and Communications Technology,21720,29360,AUD,Years,4.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-business-and-commerce-and-bachelor-of-science,English,A,Pair your interest in Business and Commerce with the perfect platform to explore your curiosity of Sciences.,"With a double degree, your career opportunities are extensive. You’ll be ready to take on roles in scientific practice combined with business management within the government, regulatory, health, IT and research sectors. ",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours)  Bachelor of Information Technology,Information and Communications Technology,24280,30840,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-information-technology,English,A,"This combined degree of Bachelor of Engineering (Honours) Bachelor of Information Technology will provide you with the knowledge and skills required to design, develop and implement both the hardware and software components of computer systems in today’s technological world.","Some of the biggest employers of ICT graduates in Australia are international IT vendors, including Microsoft and IBM, and ICT end-users such as banks and government departments.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Ipswich,Bachelor of Engineering (Honours) Bachelor of Science,Information and Communications Technology,24480,33360,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-science,English,A,A combined degree of Bachelor of Engineering (Honours) Bachelor of Science is the ideal pathway if you are interested in a career that incorporates both engineering and science.,"The high flexibility of this program allows you to create whichever Engineering and Science combination you desire, resulting in a multitude of career opportunities, such as a professional engineer with expertise in a science discipline.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Engineering (Honours) Bachelor of Science,Information and Communications Technology,24480,33360,AUD,Years,5.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-engineering-honours-bachelor-of-science,English,A,A combined degree of Bachelor of Engineering (Honours) Bachelor of Science is the ideal pathway if you are interested in a career that incorporates both engineering and science.,"The high flexibility of this program allows you to create whichever Engineering and Science combination you desire, resulting in a multitude of career opportunities, such as a professional engineer with expertise in a science discipline.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of General Studies,Information and Communications Technology,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of General Studies,Information and Communications Technology,25280,30400,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.usq.edu.au:443/study/degrees/bachelor-of-general-studies,English,A,"This degree is ideal for those who may have left school, but want to sample a range of university subjects before starting a more specialised degree.",General Studies can lead to any career enhanced by a tertiary qualification.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Information Technology  Major Applied Computer Science,Information and Communications Technology,22000,28080,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-information-technology/applied-computer-science,English,A,"Our world needs people with the skills to realise the potential of existing technologies, to exploit the opportunities of new technologies, and to help businesses and organisations navigate through this maze.","As a graduate, your career opportunities may include computer programmer, systems analyst, software developer, project leader, web application developer, web services specialist, IT manager, database administrator, and database designer.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Information Technology  Major Information Systems Development,Information and Communications Technology,22000,28080,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-information-technology/information-systems-development,English,A,"We live in an increasingly connected world where new challenges are presented every day. Our world needs people with the skills to realise the potential of existing technologies, to exploit the opportunities of new technologies, and to help businesses and organisations navigate through this maze.","As a graduate you will be optimally placed for a wide range of careers in IT including business information systems developer, business applications designer, business analyst, enterprise architect, information systems developer, computer programmer, database administrator or database designer.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Ipswich,Bachelor of Information Technology  Major Networking & Security,Information and Communications Technology,22000,28080,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-information-technology/networking-security,English,A,"We live in an increasingly connected world where new challenges are presented every day. Our world needs people with the skills to realise the potential of existing technologies, to exploit the opportunities of new technologies, and to help businesses and organisations navigate through this maze.","Depending on your area of interest, you can start your career in various sectors of the IT industry such as: technology service, content and design, business information systems and IT engineering and architecture. With your knowledge and skills in Networking and Security, you will have the opportunity to begin your career as a system administrator, systems analyst, web administrator network analyst, designer or administrator, computer programmer, database administrator or database designer. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Information Technology  Major Networking & Security,Information and Communications Technology,22000,28080,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-information-technology/networking-security,English,A,"We live in an increasingly connected world where new challenges are presented every day. Our world needs people with the skills to realise the potential of existing technologies, to exploit the opportunities of new technologies, and to help businesses and organisations navigate through this maze.","Depending on your area of interest, you can start your career in various sectors of the IT industry such as: technology service, content and design, business information systems and IT engineering and architecture. With your knowledge and skills in Networking and Security, you will have the opportunity to begin your career as a system administrator, systems analyst, web administrator network analyst, designer or administrator, computer programmer, database administrator or database designer. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Science  Major Computing,Information and Communications Technology,22400,33120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-science/computing,English,A,"If you would like to study computing and science then this is the degree for you. The Bachelor of Science (Computing) develops your skills and knowledge in several key areas of computing, including software development and computer systems.","With further study, you could also become a secondary school teacher. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Bachelor of Science  Major Information Technology,Information and Communications Technology,22400,33120,AUD,Years,3.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-science/information-technology,English,A,"The Bachelor of Science (Information Technology) develops your skills and knowledge in software development, programming languages, networking and the design and implementation of computer systems and information systems.","When you complete this degree, you will be well equipped to apply IT to business and organisations. You could pursue a variety of careers including information systems manager, computer sales representative, computer consultant, information manager, computer systems officer, computer programmer, chief information officer, information centre manager, systems analyst/programmer, system development coordinator, computer educator, commercial application developer.",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Toowoomba,Bachelor of Science (Honours) Major Computing,Information and Communications Technology,22400,33120,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-science-honours/computing,English,A,Are you a high-achiever looking to stand out in the job market? Build upon the expertise you gained through your bachelor degree in computing with USQ’s Bachelor of Science (Honours) (Computing).,"With further study, you could also become a secondary school teacher. ",Australia,Yes,Yes,Yes,Yes,No,
HONS,University of Southern Queensland,Ipswich,Bachelor of Science (Honours) Major Computing,Information and Communications Technology,22400,33120,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/bachelor-of-science-honours/computing,English,A,Are you a high-achiever looking to stand out in the job market? Build upon the expertise you gained through your bachelor degree in computing with USQ’s Bachelor of Science (Honours) (Computing).,"With further study, you could also become a secondary school teacher. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of Southern Queensland,Toowoomba,Diploma of Science Major Computing/IT,Information and Communications Technology,25280,33120,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/diploma-of-science/computing-it,English,D,USQ’s Diploma of Science (Computing/IT) introduces you to the fundamental concepts of computing and information technology.,No career outcomes provided,Australia,Yes,Yes,Yes,Yes,No,
GCERT,University of Southern Queensland,Toowoomba,Graduate Certificate of Science Specialisation Computing,Information and Communications Technology,13440,17920,AUD,Years,6.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/graduate-certificate-of-science/computing,English,A,"USQ’s Graduate Certificate of Science (Computing) develops your skills and knowledge in several key areas of computing, allowing you to combine your computing skills with other studies. This is a great study path if you would like to become a teacher of secondary science and computing.",No career outcomes provided,Australia,Yes,Yes,Yes,Yes,No,
GDIP,University of Southern Queensland,Toowoomba,Graduate Diploma of Information Technology,Information and Communications Technology,22320,28240,AUD,Years,1.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/graduate-diploma-of-information-technology,English,A,The Graduate Diploma of Information Technology is great for students from disciplines other than computing or information systems to gain professional qualifications in computing.,"As a graduate, you will become a better problem-solver and innovative thinker. You will possess a high academic standard and competitive advantage in a career that is dynamic, global and in demand.",Australia,Yes,Yes,Yes,Yes,No,
MST,University of Southern Queensland,Toowoomba,Master of Computing Technology Specialisation Networking & System Security,Information and Communications Technology,22320,28240,AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://usq.edu.au:443/study/degrees/master-of-computing-technology/networking-system-security,English,A,USQ’s Master of Computing Technology (Networking and System Security) degree enables you to become an expert in Networking and System Security.,"Career opportunities after completion of this degree include software engineer, IT manager, database designer, database administrator, system and network administrator, and web information professional.",Australia,Yes,Yes,Yes,Yes,No,
